postulante_id,pregunta_id,respuesta_id,texto.respuesta
8422890.0,20.0,1438201.0,"los recursos clave con los que debemos contar para que la empresa peluquería canina y spa “clean and happy” comience su operación se dividen en 3: 1- el espacio físico, un lugar adecuado con el espacio suficiente de a lo menos 9mt2. que cuente con cerámica en el piso, muros sólidos o tabiquería, azulejos en el lugar específico de la bañera, el cielo en falso o de losa. 2- la mano de obra, es imprescindible contar con una persona encargada de realizar los cortes de pelo que se especialice en perruquería, que cuente con experiencia en el rubro y que tenga conocimientos mínimos en salud canina, ideal si está respaldado por alguna clínica veterinaria. y por último 3- materiales, las herramientas y materiales que se requieren para el buen funcionamiento de la empresa son los siguientes; encontramos materiales fijos; como la mesa hidráulica, bañera, generador de ozono, secador de pelo, máquinas de corte de pelo, mueble de soporte con bandejas, espejos. también tenemos los materiales de consumo; como el shampoo, toallas, productos calming, desenredadores de pelo, entre otros. de esta manera se podrá poner en funcionamiento la empresa, con tal, de hacer llegar a los clientes la oferta de valor, brindando un servicio de excelencia."
12136090.0,20.0,229531.0,"los principales recursos son 2 máquinas más los software para su funcionamiento, una de corte y una de relieve para papel. un computador para administrar las máquinas, una impresora y tintas de buena calidad. un lugar con escritorio en donde se puedan confeccionar los productos. capacitaciones para acceder a nuevos y originales productos para ofrecer. además de todos los insumos requeridos para la construcción del producto ya sea tijeras, corta cartón, pistola de silicona, siliconas, papeles, cintas, entre otros."
12186860.0,20.0,376662.0,"-el primer recurso clave que se debe gestionar de buena manera es el tiempo, puesto que este tipo de producto requiere una buena organización de este mismo, ya que es indispensable para una buena producción, venta, y consumo.
-por otro lado, es necesario gestionar de forma correcta los procedimientos llevados a cabo en cuanto a la producción, distribución y ventas. en el tema de la producción es indispensable le esterilización del equipamiento. 
- equipamiento: en este momento contamos con una infraestructura de 80 metros cuadrados adecuada para el cultivo de nuestra seta. para realizar nuestros primeros cultivos y pruebas, equipamos el 20% de esta. para la venta de nuestra seta necesitaremos equipar el 80% restante, para así poder cumplir con los ciclos productivos y mantenernos mensualmente produciendo. dentro de nuestro equipamiento podemos identificar distintos activos fijos, tales como, una estufa a pellet para 100 metros cuadrados, 1 bomba de hidrica de 1,5 hp, nebulizadores, luces led, ventiladores, repisas de producción y tambores de fructificación. 
-insumos: debemos gestionar la adquisición oportuna de nuestros insumos, considerando sobre todo el tiempo que se demora la empresa proveedora de micelio en lograr enviarnos las semillas de nuestros hongos. ademas de la coordinación con el aserradero proveedor de aserrín de roble, para poder retirar sus desechos antes de ser mezclados con otros aserrines. los otros insumos son de mas fácil adquisición  y conservación.
humano: el factor humano es sumamente importante, tanto para la producción como para la venta de nuestra seta, en la producción nuestra seta tiene que estar vigilándose periódicamente para así, verificar que las condiciones ambientales ideales se estén cumpliendo y que nuestra producción no vaya a tener ningún tipo de problema. para la venta y distribución, se necesita otra persona que realice la venta de manera anticipada a  la cosecha, para luego realizar su distribución postcosecha.
tecnológicos: nuestros recursos tecnológicos, se enfocan mas que nada en la producción, para poder controlar y medir las condiciones ambientales optimas de nuestro cultivo y llevar el registro y control de las fechas de siembre, inoculación, maduración, fructificación y cosecha"
14959120.0,20.0,1234260.0,buena calidad ..buen equipamiento conocimientos en el producto que ofresco
7118740.0,20.0,1488663.0,"la implementación de maquinarias y con asesoría adecuada de su mayor potencial de uso, además de generar un puesto trabajo formal (maestro de cocina), para sostener la producción de alimentos y su calidad, además se debe gestionar el uso del delivery."
15021340.0,20.0,1344706.0,"realizar registros diarios de ventas y clientes,  registros de formas de pago, inventarios de productos y mantener un costo de delivery sea conveniente al bolsillo del cliente. "
15281640.0,20.0,1574982.0,"inmuebles e insumos físicos necesarios como:
-	carrito de comida 
-	conservadora de alimento
-	cocina 
-	campana 
-	utensilios de cocina
-	horno eléctrico
-	menaje de cocina 
-	envases desechables 
-	licuadora 
"
12689530.0,20.0,1562585.0,"el principal recurso es contar con un buen equipamiento y capital de trabajo, que permita dar respuesta a los requerimientos de los clientes, además es necesario tener conocimiento del rubro para poder controlar de mejor manera los costos de producción y disminuir las mermas, capacitarse constantemente en el área de la pastelería para poder ofrecer nuevos y mejores productos y contar aunque sea con los conocimientos básicos en administración y gestión de negocios o hacerse asesorar en esa área. por último es importante la promoción y la presentación de mis productos para tener una buena llegada con mis clientes, la primera impresión de un producto llega por la vista y a eso debo sumar un buen sabor y aroma."
9466560.0,20.0,261754.0,"recursos clave: - habilitación del taller. - horno de fundición e instalación. - habilitación eléctrica - mesón metálico, sobre éste irá el horno. - diseñadora de marca - una persona que me capacite en orfebrería - un futuro ayudante para cuando crezca mi empresa (al cabo de un año aprox) que me ayude en la manufactura y venta de mis productos. - desarrollo de software para implementar la página"
9045420.0,20.0,397500.0,la compra de herramientas y maquinarias especializadas necesarias para la construcción de trampas de pesca. principalmente los recursos claves para sustentar el negocio son requerimientos financieros e implementos técnicos.
14531640.0,20.0,1320510.0,la correcta utilizacion de los recursos
14926930.0,20.0,1560331.0,"los recursos claves empezarían por poseer una maquina de coser que me permita confeccionar mis productos de forma correcta y de buena calidad, donde si se me permite poseer mas de una herramienta como esta, podría contratar mayor personal, aumenta la producción de mis confecciones y darle trabajo a gente que lo necesite. 
otro recurso clave seria la adquisición de telas de buena calidad para así entregarle al cliente productos con mayor durabilidad.
además mi negocio requiere de una buena cámara fotográfica que pueda tomar fotos de alta calidad donde se capten las características de mis productos,  a través de esto estaría implicada la publicidad, ya que estas fotos son las que permitirán la interacción con el cliente.

"
14071690.0,20.0,1713603.0,"los recursos claves que debemos gestionar son una cafetera profesional, maquinas de reposteria, conservadoras de alimentos, muebles de trabajo y un dispositivo movil (computador o tablet) para inventarios y realizar pedidos."
