postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
15097460.0,23.0,1545361.0,"nuestros alianzas estratégicas son:

1.- proveedores: actualmente trabajamos con un proveedor confiable de productos de higiene. también tenemos contactos con proveedores de queso, mermelada y merken. en el caso de otras provisiones, ya estamos vinculados con adelco y fruna. en el caso de los refresco hicimos contacto con coca cola para que nos apoye con la entrega de productos.
2.- sercotec: nos ayudará a través del centro de negocios a fortalecer nuestras capacidades para atender mejor a nuestros clientes y además a buscar nuevos mercados, sabemos que los productos más artesanales como queso, mermeladas y otros tienen alta demanda en el sector oriente de la ciudad de santiago.
3.- corfo: queremos comenzar a acercarnos a corfo para ampliar nuestro rango de conocimiento de las instituciones publicas que apoyan el emprendimiento.
4.- cowork: existe un cowork en temuco que nos puede entregar capacidades para emprender mejor .",5.0
12510210.0,23.0,695698.0,"en la actualidad tengo una alianza con mi proveedor de las materias primas para la fabricación de cerveza. a él le compro todo lo que necesito y tiene además buenos precios.  
en cuanto a la fruta para las mermeladas la compro con pequeños productores cercanos a parral que tiene huertos donde no utilizan agroquímicos. pretendo seguir comprandoles ya que ellos tienen excelente fruta. además, hay una pequeña agrupación que está buscando certificar sus productos como orgánicos. esto nos beneficiaría a ambos. ",5.0
12263850.0,23.0,411349.0,"convenios con colegios, fuerzas armadas,municipalidades, servicios de salud, iglesias, escualas, isapres.
alianzas con los proveedores de hijos y materiales para estampados, distribuidores de dichos productos.",7.0
5813050.0,23.0,1668710.0,"las cabañas 4 vientos (los riscos, puerto varas) es una alianza vital para la comodidad y buen desarrollo de la idea de negocio. por disponer alojamiento para nuestros turistas, habitad ideal para recibir cerca de 50 especies diferentes de aves entre la laguna, ríos, potreros y jardines floridos que contienen, por habilitar espacio para la reconstrucción de un escondite (hide) con bebedero de aves sirviendo para observar y fotografiar aves en su comportamiento natural y por último, que los mismos turistas de las cabañas suelen participar en los guiados dentro del complejo.

moto patagonia, empresa de viajes en motos residente en cabañas 4 vientos, integrara en sus itinerario el guiado de aves para los turistas que reciba y en su página web como medio publicitario.

pucaventura, ubicada en pucatrihue, alianza estratégica para la realizar excursiones pelágicas en la costa del pueblo como en la piedra abuelo huentellao para la observar especies como gaviotas, cormoranes, pingüinos, entre otros. además cuenta con sector de comida, baños y actividades como canopy y kayak.

transporte díaz, empresa de transporte y viajes de turismo, una alianza de gran beneficio mutuo al presentar recorrido multisectorial, ambas partes pueden integrar a sus clientes para generar un servicio completo.",3.0
12248120.0,23.0,421538.0,"en primera instancia trabajar con el turismo local para ofrecer nuestras comidas y caminatas al aire libre, y también a sernatur esto nos podrá ayudar a crecer como negocio y personas.  ",3.0
11078800.0,23.0,1741022.0,"hemos gestionado alianza con un centro cultural, dispuesto a arrendarnos por días para la realización de estas jornadas.

este lugar tiene cercanía al metro, en un barrio mixto residencial/comercial y cuenta además con una cafetería que provee de alimentación saludable, lo que creemos será atractivo para nuestros clientes.",1.0
14847180.0,23.0,1232331.0,tengo como alianza a amigos dueños de productoras  y discoteque y modelos de tv con estas alianza me sirven mucho para poder atender a gente famosa y a la vez llamar la atencion de mis futuros clientes ,1.0
8205020.0,23.0,1341259.0,-alianza con mis proveedores: con las certificaciones de las materias primas para el producto final para general en mis clientes confianza absoluta. -crear plazos de entregas a nuestros proveedores para dar cumplimientos a nuestros clientes -mantener buenas relaciones con proveedores y clientes - crear estrategias con otros emprendedores de modo de difundir sin costo y de manera mas rápida nuestro negocio. estar constantemente subiendo publicidad a redes sociales y mantener al día a nuestros clientes con ofertas y descuentos especiales.,5.0
10336720.0,23.0,243334.0,"para entregar un mejor servicio y darle mayor facilidad de pago a mis clientes pretendo afiliarme a transbank, para que mi comercio tenga la ventaja de aceptar el pago con tarjeta de crédito  a través de internet. 
también esperamos tener alianzas con empresas ubicadas en europa (en donde se encuentran los mayores mercados para padel), esto con la finalidad de adquirir productos y accesorios de buena calidad y a buenos precios para ofrecer a nuestros clientes deportistas. 
nuestro objetivo es generar alianzas con empresas grandes con la finalidad de obtener productos a gran escala además de hacer crecer el negocio ya que es importante a futuro hacer crecer la empresa, así necesitar mas trabajadores, socios y así ir aumentando la oferta de productos y también abastecer a un mayor mercado, esto me permitirá también aumentar el marketing y quizás llegar a medios de comunicación masiva como tv y radio.
por otra parte, es importante realizar alianzas con personas o empresas que nos puedan proveer de productos nuevos o semi nuevos que ya no están siendo ocupados para nosotros ofrecerlos al mercado.",5.0
4402360.0,23.0,1661534.0,"-dentro de las alianzas claves tenemos los trabajadores (eléctrico, gasfíter, asesora del hogar) que nos colaboraran con la mantención de las instalaciones para así ofrecer un óptimo servicio nuestros clientes. 
-también a través de redes sociales ofreceremos masivamente el servicio de hospedaje en grupos y comunidades de estudiante y extranjeros que buscan un lugar donde alojarse, tanto pasajera como permanentemente.
",1.0
12178480.0,23.0,375607.0,"empresa de envío correos de chile por beneficio de descuento en envíos
sectores municipales (ej. jardines infantiles, actividades deportivas)
estudios o centros deportivos (gimnasios, estudios de danza, crossfit, etc).
venta por mercado libre (plataforma online de compra y venta)                                                   además otra de nuestras  estrategias  será mantener alianzas claves con organizadores  de  eventos  deportivos  con la finalidad  de contar con stand,afiches promocionales para realizar difusión  de nuestros productos y posicionarnos  como marca deportiva  a nivel regional.",7.0
15162090.0,23.0,1565141.0,"una alianza clave es el servicio de entrega de nuestro productos, lograr trabajar con empresas externas de delivery que permitan a los clientes obtener algún descuento por solicitar los productor por este medio lograría poder aumentar el conocimiento y la capacidad adquisitiva para nuestros clientes. trabajar conjunto con servicios técnicos o automotrices que permitan la compran de nuestros productos en sus locales comerciales, entregara una mayor asequibilidad de potenciales clientes que de una manera indirecta pero que dentro del rubro buscaban solucionar algo de sus vehículos. como el objetivo esta presente en la satisfacción de nuestros clientes, lo que se busca es estos o nuestros futuros clientes puedan poder adquirir nuestro productos de una manera sencilla, por eso es que también es necesario lograr alianza con cadenas distribuidoras de productos similares y complementarios para que nuestros productos puedan estar a través de sus plataformas y no solamente por medio de nuestro local o  nuestra pagina de ventas online.",7.0
10667100.0,23.0,1580206.0,"1.-la alianza con sercotec es muy importante para avanzar en el crecimiento de mi emprendimiento, sus capacitaciones y asesorías son de gran valor.
2.-la alianza que tengo con los proveedores de mis insumos es de gran valor, me entregan productos de calidad  y los envían rápidamente, especialmente aquí esta  la tienda anahata productos naturales y la tienda castañas y amores. 
3.-la alianza que tengo con la pastelería de ovalle el rincón de los postres, al poder utilizarla como punto de retiro, es una alianza de gran valor para mí, especialmente en estos momentos de cuarentena. ella me permite así seguir vendiendo y ofreciendo a mis clientas mis productos. 
",3.0
12198460.0,23.0,636473.0,"librerias: proveen los materiales principales para elaborar el producto, además de ofrecer parte de los suministros de reposición recurrente (tintas, cortacartón, etc). correo/courrier: llevan el producto al cliente final (en caso de que residan en otra región)",5.0
14789350.0,23.0,1327942.0,"proveedores de maderas e insumos para muebles
tienda de muebles de mediana y pequeña envergadura
proveedores de fruta y verduras
vendedores semaneros
vendedor directo
centro de desarrollo y negocios sercotec
",1.0
12845840.0,23.0,1737273.0,"contamos con contactos personales en restaurantes en chile y en el extranjero,
especialmente en polinesia francesa, en donde sabemos existe interés y hay expectativas
de nuestros productos gourmet, alianza que podríamos apalancar para crecer internacionalmente en el mediano plazo. 

nuestra alianza nacional es achiga, asociación chilena de gastronomía, quien esta interesado a ayudarnos a generar los lazos con nuestros futuros clientes.

también contamos con una red de contactos consolidadas de mercados gourmet y restaurantes altamente interesados en nuestros productos.",5.0
8485560.0,23.0,569497.0,"principales alianzas:
-supermercados que cuenten con pasillos de licores y que auspicien el producto artesanal.
-restaurantes y casinos.
-organismos gubernamentales especializados en la promoción de productos chilenos.
-mercadolibre.
 
",5.0
7203530.0,23.0,420572.0,"alianzas claves, gimnasios (cadenas y particulares).
eventos deportivos ( privados, instituto nacional del deporte ïnd¨).
auspiciadores (proveedores de insumos, ej. servivirta chile, rnd formulas)
alianza a traves de otras redes sociales y cuentas privadas de personas del mundo fitness (coach, deportistas de competencia y personas naturales ¨influencer¨ de vida sana y alimentación saludable, nutriologos, etc.)",7.0
15013800.0,23.0,1551226.0,"dreams film tienes alianzas estratégicas en el entorno local y dentro de la región en el área de emprendimiento e innovación y la cultura, comenzando con el centro de negocios sercotec,   la agrupación de jóvenes por el emprendimiento paillaco y diversos grupos culturales de la zona.",7.0
4219900.0,23.0,1611095.0,"se han avanzado en conversaciones con agricultores locales de la zona del maule, quienes encuentran sumamente interesante el proyecto y creen que la innovación hacia una producción más sustentable es clave. eso si, fueron enfáticos en decir que el precio final del bins no debe ser superior al actual de plástico. nuestro producto no sería superior en precio al actual, eso le ha gustado mucho a los agricultores.
las alianzas claves serán con asociaciones de agricultores y de empresas de la zona. esas alianzas se potenciarán a través de explicarles y contarles de nuestro producto y también de otorgarles nuestro producto gratis para que lo prueben por un tiempo, así podrán ver que tiene la calidad esperada.
",5.0
9383250.0,23.0,1374586.0,"debido a mi amplia trayectoria y cartera de contacto, ya contamos con alianzas estratégicas con pichara  bio bio que es principal proveedor de materia prima de los angeles, en el rubro tinturas además de loreal y kerastasse que son actualmente  nuestros proveedores. la idea es consolidar una alianza estratégica que permita a nuestra empresa llegar con sus productos a puntos de venta como es el caso de ilumina centro de belleza   lo que significa que nuestra empresa se transforme en un aliado y que con ello les permita llegar a mayores punto de venta de sus productos y nosotros como peluquería  de nuestros servicios con marcas y productos buenos.",3.0
12137060.0,23.0,330964.0,"nuestra fortaleza radica en generar alianzas con proveedores de productos orgánicos y entidades certificadoras de los mismos, las cuales aportaran en generar lazos de confianza con nuestros clientes quienes buscan un ente imparcial que certifique el valor agregado en estos productos. la fidelización de nuestros clientes a través de campañas en redes sociales y concursos donde se premie la confianza depositada en nuestra empresa. 
",5.0
10221040.0,23.0,1672390.0,".- alizanza con cliente testeador: esta alianza consiste en proveer a uno de nuestros clientes estratégicos, de forma gratuita una versión de las mejoras y nuevos desarrollos implementados por nosotros, así podremos testear en condiciones reales de funcionamiento nuestro servicio y realizar las mejoras necesarias para obtener los mejores resultados y de esta forma entregar un servicio con una oferta de valor mas que probada a nuestro nuevos potenciales clientes.

.- alianza con proveedor de combustibles: esta es una potencial alianza, pensando en integrar un componente adicional a nuestro servicio, automatizando el pedido de repostaje de combustible para nuestros clientes, una vez que nuestro sistema prediga que el combustible de nuestro cliente se agotará en determinado tiempo, para coordinar automáticamente con el proveedor de combustible.

.- alianza con proveedor de internet satélital: esta es una potencial alianza, pensando en poder llegar a más clientes, por más remota que tenga su instalación en lugares sin redes de conectividad habitual de internet cableada o móvil 3g/4g, incluir dentro del plan de servicio una conectividad satelital para asegurar el funcionamiento de nuestro servicio aunque nuestro cliente se encuentre en una ubicación remota.",1.0
12098990.0,23.0,376044.0,"las distintas empresas de transporte,  servicios de clima online, google con diferentes servicios, waze, fundacion dedicada a la reforestacion.",7.0
11053230.0,23.0,338370.0,"nuestra primera alianza estratégica sera con productores locales de cerveza. en nuestra comuna existen pequeñas cervecerías elaborando productos de alta calidad, por lo tanto seria relevante para nosotros promocionar los emprendimientos locales, y a su vez, sacar provecho al poder ofrecer en nuestro local una cerveza de calidad producida de manera artesanal.
nuestra segunda alianza sera con proveedores de la zona (región de valparaíso principalmente), entre ellos, pequeños agricultores, feriantes y vendedores de diversos insumos. 
nuestra tercera alianza estratégica, sera con empresas dedicadas al retiro de residuos que se puedan reutilizar.",7.0
15136340.0,23.0,1748589.0,"1.- proveedores  los cuales  me darán stock de productos para la venta y productos exclusivos
2.-  profesionales que haremos alianzas para tutoriales de belleza a través de rrss, para innovar  y diferenciar una propuesta de valor con la competencia, cosmetologas, dermatólogas, barberías, emporios de comidas sanas y saludables .-
3.- ferias de emprendedores de productos naturales 
4.- empresas de delivery como rappi 
5.- canales de distribución rápidos y eficaz como chilexpress u otra",3.0
4710800.0,23.0,651308.0,"se gestionará alianzas con sernatur y oficina de turismo de la comuna de ancud, para poder registrar mi emprendimiento en la guia turistica y optar a un mediano plazo al sello turistico que otorga sernatur.",3.0
9867020.0,23.0,1263887.0,"nuestras alianza claves se son principalmente instituciones publicas, privadas y empresas.
dentro de las instituciones publicas realizaremos convenio con la municipalidad, colegios y liceos.
en cuanto a instituciones privadas pretendemos realizar convenios con cámaras, asociaciones y cooperativas.
también, ya contamos con convenios de acopio y punto de ventas con empresas locales.
para la gestión y apoyo de nuestro negocio contamos con el centro de negocios de puerto natales y otras instituciones ligadas al emprendimiento como lo es sernameg.",7.0
4995550.0,23.0,1322491.0,"en primer lugar mantendremos alianzas con nuestros proveedores, quienes nos proveen de gran parte de la materia prima para la elaboración de nuestros productos. 
luego mantendremos alianzas con el centro de negocios de sercotec inakeyu, que asesora negocios mapuche y nos pueden entregar capacitaciones necesarias para las gestión de nuestro negocio. 
también nos acercaremos a la municipalidad de freire, al departamento de fomento productivo.
también estar en contacto con otras instituciones como sernatur y de agrupaciones de empresarios del turismo mapuche. 
",7.0
8328300.0,23.0,31740.0,"banco, especialista en computación para facebook o para la creación de la página web , redbank  para la forma de pago, sercotec, sodimac, ",5.0
15063660.0,23.0,1374218.0,"se realizaran alianzas claves con: 1. proveedores locales para asegurar la calidad y disponibilidad de materias primas con el fin de ofrecer productos durante todo el año sin tener quiebres de stock ni bajar los estándares establecidos por casa nativa. 2. alianzas con empresas locales para subir contenidos a redes sociales y promocionar mutuamente los productos con el fin de aumentar los seguidores, captar nuevos clientes y generar mayores ingresos. 3. alianzas con empresas de transporte para disminuir los costos logísticos en los despachos de materiales y productos terminados hacia los clientes, además de poseer disponibilidad para el retiro de productos en las dependencias de casa nativa generando una mayor eficacia en la logística respondiendo de forma rápida a las solicitudes de los clientes.",5.0
14164570.0,23.0,1473003.0,"como alianzas claves se ha definido a las distintas instituciones públicas y privadas, en donde se promueve a la gastronomía local, como, por ejemplo, pro chile, la camara de comercio, agencias de turismo, tambien son importantes las alianzas con asociaciones, agrupaciones que realizan las distintas actividades y compran muchas empanadas, alianzas con mis clientes revendedores como almacenes y con mis proveedores",7.0
