postulante_id,pregunta_id,respuesta_id,texto.respuesta
2419200.0,21.0,729552.0,"habilitación del galpón, para lo cual, se llevará a cabo la tramitación del suministro de energía eléctrica en frontel ( para instalar luz trifasica o corriente comercial), a la par terminar el galpón, y tramitar los permisos y/o cumplimiento normativo exigidos (patente municipal, iniciación de actividades, normativa sec); posteriormente, realizar las diferentes acciones de marketing ( promoción, publicidad y difusión entre mis clientes) y finalmente, realizar los dimensionados de madera, según lo solicitado por los clientes"
14900850.0,21.0,1802637.0,"el producto se considera una actividad primaria , por lo cual no necesita mayores permisos, pero en caso de que se quiera dar un valor agregado, requiere una patente municipal para su comercialización."
14070920.0,21.0,1110692.0,"
las actividades claves necesarias para entregar efectivamente la propuesta de valor a los clientes son las siguientes:

1. desarrollo web: se requerirá diseñar, desarrollar y mantener la plataforma web de una forma efectiva y personalizada tanto para el cliente como el usuario, velando por ambas necesidades y buscando la generación de relaciones redituables a largo plazo con ellos.

2. estrategia de contenido: elaboración de estrategias de marketing de contenido y planificación estratégica para cumplir metas enfocadas a la creación de valor para el cliente y el usuario. 

3. alianzas estratégicas: búsqueda alianzas estratégicas con medios digitales con el fin de aumentar la cobertura y publicidad de la plataforma, de igual forma generar alianzas con universidades y/o institutos ofreciendo beneficios mutuos, como la reducción de tarifas de publicidad en los contenidos de la página web, entre otros. también aceptar el apoyo de aceleradoras de negocios con el fin de potenciar el crecimiento de la empresa e instaurar nuevas ideas de innovación.

4. campañas de marketing: las campañas de marketing a desarrollar deben ser dirigidas a los potenciales clientes y también a los usuarios de la plataforma. el marketing dirigido a los usuarios busca aumentar el tráfico web y así aumentar el atractivo de obtener publicidad por parte de empresas externas. el marketing dirigido a los clientes, busca incentivarlos efectivamente a pagar por publicitar su empresa en los contenidos y materiales digitales de anótame.cl.
"
15119080.0,21.0,1742055.0,"-desarrollo de material audiovisual de calidad para el publico de redes sociales
-actividades para gestionar canales de contenido
-desarrollo de campañas de publicidad pagada por instagram
-acondicionamiento de area de trabajo, cocina/taller
"
13559640.0,21.0,1357449.0,"las actividades clave para que la oferta de valor de este proyecto llegue a los segmentos de clientes definidos con anterioridad, son los siguientes:

1. como elemento diferenciado a la oferta de valor del proyecto, se posee un amplio conocimiento de las rutas o circuitos turísticos a ofrecer para el desarrollo del producto turístico. manejo de distancias, vías de acceso, tiempos de recorrido, zonas o hot spot principales para la ejecución de las visitas en terreno, entre otros. por lo mismo, es que se utilizará un aparato georreferenciador gps para marcar la ruta y los puntos más importantes a visitar dentro de ella.

2. ser un intermediario entre la comunidad local y los turistas (en este caso los clientes que contrataron el servicio), donde sea posible compartir junto a ellos las vivencias, la experiencia y disfrutar de servicios tales como la venta de gastronomía local, venta de souvenir.

3. elaborar logística y planificaciones constantes para el desarrollo de las actividades, teniendo a su vez un contacto directo con los actores clave de los sitios a visitar, generando alianzas de asociatividad para la generación de una red productiva que permita el desarrollo de la misma de manera íntegra entre todos los participantes y oferentes del servicio."
15148250.0,21.0,1413592.0,"implementar el servicio de entrega a domicilio ya es una necesidad en la actualidad, por lo cual mis despachos serán diarios. 
el trabajar por medio de un catalogo actualizado logra que el cliente sienta la confianza de tener el mayor detalle sin moverse de su lugar.
también implementare videos en vivo para dar muestra de las ultimas novedades y poder tener un contacto fluido con el cliente."
14735190.0,21.0,1269727.0,alcance en redes sociales y  también mucha ayuda de conocidos y familiares 
14935170.0,21.0,1650791.0,"se desarrollara contrato de una persona para así poder incrementar la producción y también se realizará la creación de una página web en la cual estarán nuestros productos con sus precios. 
también se realizará la tramitación de permisos y creación de la empresa en el servicio de puestos internos y así permitir que los clientes compren con factura"
11831030.0,21.0,1421757.0,"tener servicios puesto internos
permiso municipio
pagina web
plataforma para desir mis juguetes y la cantidad "
14982700.0,21.0,1342637.0,"los procesos de producción de mi negocio  abarcan las siguientes actividades clave:    
 -publicitar y promocionar todos los servicios  por plataformas digitales                                                                            -visitar al cliente una vez este se interesó en los servicios ofrecidos y se contactó con la empresa                           
-vender los servicios al cliente al convencerlo de la conveniencia de trabajar con nosotros                      una vez que la publicidad haya cumplido su objetivo, las siguientes actividades clave serán:                                    
- análisis y posterior solución a la problemática del cliente                                                                                                                        – recolección de datos de la idea fuerza                                                                                                                                                        – se preparan los bosquejos y se modela la geometría con participación del cliente                                                                       - coordinar reuniones multidisciplinarias con la participación de todos los actores requeridos. cuando todo el planeamiento esté finalizado, se procederá de forma coordinada y sistemática las siguientes acciones:                                                                                                                                                                                    - preparación de terreno o lugar de trabajo                                                                                                                                            -compra de materiales  y respectivo acopio                                                                                                                                              –avance de la obra según partida y  coordinado con todas las materias involucradas                                          - inspección y solución a posibles cambios de diseño por parte del cliente para el caso de del segmento de instituciones publicas las actividades clase serán: constante revisión de licitaciones, estudio de bases de licitación, publicar oferta, preparativo de recursos ante adjudicación de la licitación                                                                                                                                                                                                                                                                                                                                                                                          "
12217150.0,21.0,221229.0,"uso de espacios publicitarios en redes sociales, recursos audiovisuales que sean del interés de nuestras clientas. "
3427420.0,21.0,692499.0,"prototipos y bocetos de pagina web, de social media. tramites generales de permisos, notaria, contador (contratos de trabajos, anexos, entre otros)."
14645850.0,21.0,1234399.0,implementar publicidad por páginas de internet o redes sociales
987350.0,21.0,410381.0,"como actividad clave, esta la habilitación total del taller, producción de stock de los distintos instrumentos a ofrecer. la creación de medios de difusión ya sea (pagina web,  catálogo físico y virtual de productos, vídeos demostrativos), desarrollo y creación de prototipos, prueba de sonidos y demostraciones. "
10785700.0,21.0,327443.0,"la actividades claves que desarrollamos en nuestro negocio son publicitar nuestros productos atravez de la entrega personalizada, haciendo degustaciones de nuevos sabores, la programacion de frecuencia para la entrega del mismo y a corto plazo gestionar los tramites legales correspondiente."
12442610.0,21.0,2517702.0,"las actividades a desarrollar para que mi oferta de valor llegue a mis dos segmentos de clientes diferenciados son: 
1. clientes que buscan productos locales: se requiere de mi participación en ferias costumbristas, gastronómicas y de emprendimientos (vitrinas), tanto de la localidad como a nivel regional y la entrega de muestras de productos.
2. clientes que buscan alimentos orgánicos: se requiere de mi participación en ferias costumbristas, gastronómicas y de emprendimientos (vitrinas), tanto de la localidad como a nivel regional, e introducir mi emprendimiento a las plataformas digitales, principalmente de redes sociales. 
"
