postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
12571890.0,21.0,1712914.0,"llevar una organización y manejo de calendario en cuanto a nuestros clientes, mantener un stock mínimo estipulado en plan de negocio y logística.",3.0
14895520.0,21.0,1237136.0,"dentro de las actividades claves están:
1. inicio de actividades ante el sii en 1era categoría.
2. contabilidad (buscar un contador)
3. permiso y pago patente municipalidad
4. adquisición del equipamiento y capital de trabajo del proyecto de inversión para el negocio, junto con ejecutar las acciones de gestión empresarial.
5- realizar las actividades propias del funcionamiento, producción, fabricación de los productos para su posterior venta.
con el objetivo primordial de realizar el funcionamiento en forma correcta y eficiente, que permitirá además una mayor difusión de mi negocio/empresa, ventas, facturación, y por ende rentabilidad y permanencia del negocio en el tiempo.",7.0
2069610.0,21.0,636816.0,"realizar tramites para sacar patente comercial y registrarme en impuesto internos para poder sacar boletas y facturas. 
después creare pagina web y redes sociales para realizar vitrina para mi empresa.
una vez contando con todo lo necesario me pondré a trabajar en diseños y confecciones para muestras y a esperar pedidos y realizar ventas.
debemos realizar compra de maquinas para confeccionar artículos.
nuestra empresa se dedica a la confeccionar de diferentes artesanía, pulseras aros collares anillos, platería, confección de estampados en tesones, polares y diferentes artículos. 
nuestros medios de ventas deben estar disponibles para nuestros clientes y la atencion sera a la brevedad y tendremos precios accesibles para todo tipo de clientes",3.0
8997140.0,21.0,1439674.0,"los primeros pasos para concretar el proyecto son:
realizar el escrito en tuempresaenundía, firmar la constitución ante notario e iniciar actividades ante servicio de impuestos interno. comprar certificado digital y registrar la empresa como facturador electrónico. realizar pacto comercial con proveedores.

las actividades para el proceso productivo son:
atraer clientes para nuestros canales de venta y difusión de nuestros productos. realizar un plan de fidelización del cliente.
actividades paralelas:
formalizar alianzas con tiendas y pymes del rubro. generar un plan de expansión para abarcar nuevos mercados en todas las regiones.",7.0
14816730.0,21.0,1319775.0,"para el segmento de clientes de personas naturales hombres y mujeres mayores de edad propietarios de mascotas en primer lugar se debe formalizar mi empresa ante el servicio de impuestos internos y obtener los permisos correspondientes que me permitan tributar en primera categoría, de esta forma podré tener acceso al uso de transbank tanto en mi página web como en la maquina pos, de esta manera estaré directamente conectado con el sii en la entrega de boletas y facturas para mis clientes. para los segmentos de clientes de veterinarias y tiendas de mascotas es clave mantener las redes sociales y plataformas digitales siempre con contenido actualizado, donde se vayan mostrando nuestros servicios y líneas de productos. otra actividad clave es visitar estos lugares al menos una vez por mes, con la idea de fidelizar este segmento de clientes y vender una mayor cantidad de productos. junto con todo lo anterior también es clave ir organizando eventos especiales con promociones en productos seleccionados para ir renovando continuamente el stock de estos. ",7.0
816690.0,21.0,641163.0,"actividades administrativas:

importación de los productos y sus procesos asociados.
acreditar la máquina a utilizar en el sec
realizar el procedimiento de regularización sanitaria de las cápsulas de café (sag y seremi salud).


seleccion de personal comercial y administrativo adecuado.

llegada al cliente de venta presencial, mediante referencias, contactos y otros.

llegada al cliente web mediante estrategias de marketing digital y soporte de nuestra página para su correcta experiencia de compra.

uno de las actividades más relevantes, junto con una buena experiencia de compra (presencial y remota), es la entrega al cliente final, que sería hecha por un tercero, donde debemos asegurar la calidad de este servicio y supresión del mismo. así como un soporte y contacto comercial permanente con el cliente.
",7.0
6005520.0,21.0,1395606.0,"cuento hoy en día con patente profesional como kinesiologo, sin embargo apunto a acceder a una pagina web, para dar a conocer y abarcar aun mas mis servicios a los diferentes segmentos de clientes. 
adquirir elementos gráficos, como pendones ,window visión en ventanas, folletos, papelería , tarjetas de presentación.",7.0
12862610.0,21.0,1426771.0,son actividades claves del proyecto: - la habilitación de una sala de producción en mi domicilio. - la tramitación de permisos municipales. - la obtención de resolución en sag - el proceso de selección y contratación de personal. - el diseño y creación del sitio web y administración de redes sociales. - la impresión de elementos gráficos. - una campaña de posicionamiento y difusión en medios digitales y convencionales. - la certificación de un profesional en medicina veterinaria con especialización en nutrición animal. - el diseño de líneas de productos atractivos y rentables. - elección de buenas alternativas de packaging. - sistema de monitoreo y gestión del servicio de reparto.,7.0
15054160.0,21.0,1710453.0,"para que nuestra oferta de valor pueda llegar a nuestros clientes, parte fundamental es dar funcionamiento a las redes sociales, pagina web, google ads, mailing masivos, embajadores que puedan hacer conocida la marca y productos.  cerrar ventas que ingresen capital de trabajo. en paralelo se llevara a cabo los permisos para poder funcionar como empresa con el cumplimiento normativo exigido, además de ello se integrara al equipo una persona para el área comercial y para el área de producción para la ejecución de los prototipos y productos. y realizar la habilitación del taller.",7.0
11132230.0,21.0,650271.0,debo realizar convenios con las diferentes agencias de turismo desde puerto varas a quellon para dar a conocer mi servicio de navegación y  caminatas ,1.0
11747420.0,21.0,644958.0,"las actividades son varias, por ejemplo: seguir publicando en nuestras redes sociales nuestros productos y servicio. tras eso debemos gestionar establecer el negocio como lo es crear la empresa, sacar permisos y todo lo relacionado con los temas legales. tambie´n buscar el lugar indicado para inaugurar el primer local de ohana en la provincia. decidir el estilo, y disen~o de la tienda, ya que eso es muy importante para los clientes. el co´mo se siente en un ambiente es importante, segu´n un estudio que realice´ en el verano. debo hacer la seleccio´n de personal, y ver disen~o de pa´gina web.",7.0
6672620.0,21.0,1683175.0,"resolucion sanitaria 
maquinarias ecenciales para facilitar la produccion ",1.0
12425030.0,21.0,648868.0,"registro de empresa.
compra de dominio.
promoción de marketing.
visita a posibles clientes. ",5.0
9027180.0,21.0,1799279.0,"los primeros pasos para concretar el proyecto son las actividades de formalización y gestión. 
ento consiste en:

1.- concretar el arriendo del local, tramitar la patente comercial. 
2.- realizar el escrito en tuempresaenundia, firmar la constitución ante notario e iniciar actividades ante servicio de impuestos internos. comprar certificado digital y registrar la empresa como facturador electrónico. 
3.- realizar un pacto comercial con proveedores. 

las actividades para el proceso productivo del local son:

1.- captar clientes a través de nuestros canales de venta y difusión. 
2.- preparar los guateros en base a las necesidades del cliente (customización del producto, atención en local o delivery). 
3.- ejecutar el plan de fidelización para mantener al cliente. 

actividades paralelas
1.- formar alianzas con farmacias homeopáticas, locales de ortopedia y centros de rehabilitación kinesiológica. 
2.- generar un plan de expansión para abarcar nuevos mercados tanto en regiones y segmento de clientes.

",7.0
15200110.0,21.0,1488618.0,"cotización y compra de equipamiento, publicitar en redes sociales el servicio, creación de pagina web, contacto con cliente, cita de presentación, explicar detalladamente el servicio, contratación de servicio, acuerdo de metodología de pago, realización del servicio.",7.0
14350560.0,21.0,1648123.0,"formalizar mi empresa, sacar la patente municipal, realizar asesoría en marketing, capacitaciones sobre la resina epoxica y sobre gestión empresarial.",1.0
1470290.0,21.0,1739157.0,"realizar pedidos en laboratorios, investigar la industria, diseñar etiquetas y asesorar a los clientes según sus deficiencias vitamínicas ",1.0
14986520.0,21.0,1368995.0,"la actividad clave que debemos desarrollar y por la que estamos postulando a capital semilla es la habilitación de un lugar de trabajo que cumpla con las condiciones  y equipamiento necesario para cumplir con los estándares de una cocina profesional que cumpla con las normas sanitarias para la tramitación de permisos para poder funcionar de manera legal en la ciudad de concepción. 

consideramos además como actividades claves, todas las herramientas utilizadas en la realización de nuestro emprendimiento, como lo es la venta, materias primas, recursos humanos, recursos económicos, recursos digitales y producción. 
",3.0
3705830.0,21.0,325925.0,"la creación de la página web se torna fundamental para desarrollar nuestra feria de valor, destacando además la compra de equipamiento deportivo que se busca comercializar y ofrecer a nuestros nuevos usuarios que contratarán sus entrenamiento deportivos de manera online. 

la creación de elementos audiovisuales de promoción, también son parte de las actividades claves para llegar a nuestros nuevos clientes, los cuales no tendrán tope de inscritos, ya que no se requiere aumentar nuestra ya existente infraestructura, si no solo dejar un espacio único donde se grabarán o se transmitirá en video los entrenamientos funcionales, que los clientes contraten de manera online. ",5.0
10785670.0,21.0,1521692.0,"las actividades clave son:
- terminar habilitación de  cabaña para recepción de clientes.
- mantención de habitaciones y áreas  verdes.
- adquisición de materias primas y materiales para elaborar alimentos y mantención de espacios comunes.
- elaboración de alimentos para huéspedes.
- adquisición de alimento para animales, medicamentos y visitas veterinarias.
- recepción de reservas y clientes.
- atención de clientes.

",7.0
15145210.0,21.0,1275362.0,lo principal después de un tiempo andando el negocio sería arrendar un local establecido para exhibir las joyas y al alcanze de aquellas personas que no tienen acceso a redes sociales ,3.0
8023750.0,21.0,337862.0,"búsqueda de proveedores.
negociaciones con almacenes negocios, mini marcket, basadas en volúmenes de venta , relación comercial enfocada en la distribución.
formato de los productos.
retroalimentacion periódica para ir adaptando nuestros productos a la necesidad de nuestros clientes, para ellos es importante enfocarnos en las visitas periódicas y el levantamiento de la información que nos permitan afianzar nuestros lazos comerciales
",7.0
