postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
8895520.0,16.0,1428422.0,en doce meses aproximados los videos del procesos de los dibujos han tenido un mayor  alcance en los cuales los usuarios han escrito y hemos respondido uno a uno sus comentarios y mensajes aumentando los seguidores en instagram ,1.0
15158390.0,16.0,1499308.0,"estamos entregando una valor distinto a nuestro clientes, ya que todo lo que nosotros creamos puede ser ideado en el momento, las personas muchas veces quieren las cosas a su estilo, y nosotros nos encargamos de cumplir esa pequeña expectativa al 100%; le damos solución a las necesidades de las personas según su criterio, el cliente siempre posee la razón, nuestro trabajo entrega una cotización personalizada totalmente gratuita, sin dejar fuera el manejo de una excelente y acogedora atención.- ",3.0
12423760.0,16.0,608199.0,mi cliente me prefiere por una buena atencion.el conocimiento de usar buenos productos.comodidad y rapides.,3.0
14801510.0,16.0,1509129.0,"1) segmento de clientes particulares nos prefieren debido al buen sabor y alta calidad de los sushis 70% relleno, 30% arroz, elaborados en base al gusto y preferencia de los clientes. buena relación precio calidad a la puerta de su casa.
2)segmento pyme nos prefieren  por contar con variedad de rolls en cuanto a sabor y preparacion, volumen de venta, tamaño de cada producto.
responsabilidad en el tiempo de entrega, relacion precio calidad, por el despacho a domicilio, servicio, post venta, promociones, otros.
el segmento de clientes de servicio publico me va a preferir por ser un emprendedor local de la comuna, por la relacion precio calidad, variedad de productos, responsabilidad en los pedidos y entregas, otros.
",7.0
12283070.0,16.0,564269.0,"porque entregaríamos gente de confianza, calificada y evaluada, que lo podrán ver ellos mismos dentro  de la app, en tiempo real y en el menor tiempo posible. además seriamos la única aplicación con servicio de babysitter, el cual está siendo muy solicitado últimamamente",3.0
14326100.0,16.0,1282533.0,"primero porque  buscariamos atender mediante fonasa, segundo por los precios,  tercero por que la competencia no es buena y cara.",3.0
14873790.0,16.0,1559706.0,"principalmente por nuestro centro de atención digital, que vamos a implementar. con eso marcamos diferencia y estamos a la vanguardia del mundo mecánico, enfocándonos principalmente en la comodidad de nuestros clientes, en agendar o solicitar atención mecánica, como una visita técnica en terreno o bien reservar una visita presencial en nuestro taller, de manera digital. además que estamos comprometidos con el cuidado medio-ambiental, por la implementación de una bodega respel.",3.0
12205750.0,16.0,420979.0,"la propuesta de valor consiste en la provisión segura y oportuna de stock de frutos y hortalizas producidos en invernadero, bajo estándares de agro-ecología y comercio justo. esto es: cubrir las necesidades de stock de los clientes con un mix de frutas y hortalizas producidas con técnicas tradicionales de agricultura familiar campesina, en cuyo proceso productivo además de generar una muy reducida huella de carbono por el circuito corto que se recorre desde el productor al cliente, no se incluyen agroquímicos -sino que fertilizantes y abonos naturales, como el compost-, ni transgénicos ni trabajo infantil o cualquier otra forma de abuso laboral. 
es decir, las empresas que forman la cartera de clientes de este emprendimiento podrán contar con productos alimenticios adecuados a los requisitos de sus propios clientes; así verán asegurada su productividad, competitividad y posicionamiento en el mercado local. dicho de otra forma, la oferta de valor se vincula claramente con la calidad, ya que por ejemplo las empresas de restaurante y gastronomía contarán con materias primas, materiales e insumos sabrosos, saludables y olorosos que aportarán a las propiedades organolépticas de sus menús y recetarios. todo lo anterior incide de manera positiva en la sostenibilidad de sus operaciones.
en el mismo sentido empresas comercializadoras de frutas y verduras con carácter gourmet ven fortalecida la sostenibilidad de sus operaciones al contar con stock de manera adecuada y oportuna, cuyo mix responde de manera eficiente a las demandas y requisitos de sus propios clientes y consumidores.
en el caso de instituciones -especialmente aquellas que promueven y fomentan el cuidado del medio ambiente, la agro-ecología y el comercio justo-, la oferta de valor consiste en responder a su necesidad de stock con un mix de productos que les permiten ser coherentes en las situaciones y contextos en que sirva alimentos a sus colaboradores y usuarios. 
en el segmento de público masivo la oferta de valor se asocia a la calidad -en los términos antes descritos-, y en el precio. si bien un producto agro-ecológico es de un valor monetario distinto a su alternativo o sustituto producido por la agro-industria, no es un valor impagable; sobre todo considerando el beneficio nutricional que aporta a quienes lo consumen finalmente.
",7.0
11744580.0,16.0,615858.0,"vitahuerto es un producto elaborado por un profesional del área del paisajismo, con una trayectoria en materia cursos y talleres en esta temática. contamos con la experiencia para desarrollar un producto de primera calidad, libre de plástico que cuenta con un manual de actividades y apoyo audiovisual de fácil acceso. vitahuerto además tiene un componente educacional, no es un producto solo recreacional.  hoy en el mercado los productos del tipo huerto existentes, están pensados  para adultos y no integran a toda la familia, tampoco responden a un componente de educación en el proceso de producción. vitahuerto es un producto que espera transformarse en una experiencia, que logre la integración entre escuela, familia y medio ambiente. que además puede ser desarrollado en espacios pequeños. por lo tanto, productos con estas características son escasos en la oferta actual del mercado.",3.0
2241270.0,16.0,1416255.0,"1.- personas naturales: 2.- empresas: 3.- clubes deportivos: los 3 segmentos definidos precedentemente, me prefieren por que entrego una atención profesional a partir de la experiencia y capacitaciones que tengo a mi haber, de atención al cliente. me prefieren porque dispongo de un horario flexible, acorde a sus necesidades, pues tengo clientes que por razones de trabajo u otra condición, no cuentan con el tiempo suficiente para acceder a este tipo de servicios, ni con el tiempo suficiente para realizarlo ellos mismos. me prefieren porque mi trato es cordial, personalizado, enfatizando en los niveles de confianza que forjo con cada uno de ellos. debo señalar que la competencia en este rubro es fuerte, pero concentrada en el centro de la ciudad, donde el servicio no es tan expedito y mucho más caro de los valores que yo manejo. existen 10 lavanderías que se dedican al servicio de lavado en la comuna, todas ubicadas en el centro de la ciudad, con grandes instalaciones y maquinaria industrial, pero sus valores son elevados, pues cuentan con altos costos fijos como el arriendo y pago de personal. por esta razón los clientes me buscan, pues entrego una atención integral, asesorando a mi cliente desde el primer contacto, además, entregando asesoría para del cuidado de la ropa, pues a la pre y post venta le asigno un valor muy importante dentro de mi gestión como prestadora de servicios de lavado de ropa. otro aspecto por lo que me prefieren es por la información clara y fidedigna, valores conocidos, formas de pago, descuentos, promociones, horarios de atención, números de contacto, ubicación, en fin, me prefieren porque toda esta información relevante está disponible en mis redes sociales para que ellos tomen decisiones si quieren contratar mis servicios",7.0
