postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
15099170.0,20.0,1373778.0," en primera instancia la adquisición de las maquinarias y los insumos necesarios para crear un pequeño stock, luego de eso crear una pagina web amable didáctica y visualmente simple donde el cliente pueda ver, navegar y conocer todos los servicios y productos disponible, entregando toda la información clara y de manera simple para el usuario.
generar folletos o enlaces en redes sociales para dar a conocer nuestros productos y o servicios de sublimación personalizada.
todo esto para los diferentes tipos de clientes los cuales podrán acceder desde su computador o equipos móviles a toda nuestra gama y oferta de productos.
al utilizar productos sustentables en la elaboración de estos productos podemos darle un valor adicional e importante con la responsabilidad empresarial. además de todo lo que comprende los conocimientos técnicos en el uso de las herramientas de trabajo, conocimientos técnicos, visuales e habilidades blandas.
un recurso clave fundamental son los conocimientos técnicos en el uso de softwares de edición de imagen, dado que estos proveerán la capacidad de personalizar de acuerdo a los intereses de los clientes. de esta forma, se procura no trabajar con diseños predeterminados, sino ofrecer una personalización efectiva según los intereses de los clientes. por lo tanto se hace necesario conocimientos de photoshop , ilustrator, etc. cualquier software que provea herramientas de edición y creación de imágenes. también con esto se garantiza que el uso de colores sea de calidad.
",3.0
9872680.0,20.0,1337323.0,"pagina web : al ser un servicio online  es clave el tener  espacio virtual donde nuestros clientes puedan contactarnos y obtener información de nuestro servicio 

recurso humano: se necesitara  primeramente una persona de producción y  un profesional diseñador grafico  para que este en contante contacto y asesoramiento de nuestros clientes. así  también podrá  llevar acabo labores de ventas y desarrollo web  

insumos tanto para serigrafia el tener estos insumos nos asegurar poder entregar lo que el cliente necesita y así llegar a distintos segmentos ",7.0
9276320.0,20.0,1540528.0,"se requiere la compra de maquinaria especializada para el rubro una maquina para cortar carnes y huesos, una embutidora y una revolvedora, esto para elaborar longanizas, los cuales son uno de los productos estrellas del negocio y para cortar y entregar los mejores cortes de las carnes de cerdo.

además se requiere dar a conocer el el negocio en la comuna por lo tanto se hará publicidad a través de diferentes medios.",5.0
15327980.0,20.0,1557686.0,"los recursos claves son hoy dia equipamiento para poder elaborar sus productos y construir una sala multifuncional para elaborar productos naturales y orgánicos, tales como, mermeladas, conservas, extracción de miel, producción de té de hierbas medicinales, verduras yademas generar las condiciones para la prestación de sus servicios. considere, incluso, aquellos con los que ya cuenta. se requerirá la compra de una máquina especializada y  habilitar un espacio con el que ya cuenta para implementar la unidad productiva, entre otros.
los recursos con los cuales ya disponemos. cabe destacar que actualmente poseo una centrifuga de extracción de miel de 15 marcos y 17 cajones de familias de abejas, además me he preocupado de aprender sobre la apicultura",7.0
11299940.0,20.0,1637611.0,"para elaborar nuestros productos actualmente contamos con; una máquina de coser recta industrial, una máquina de coser overlock industrial, una maquina overlock casera, dos máquinas de coser caseras, una maquina colleretera, un notebook para configuración de estampadora y una bodega de almacenamiento de productos y un automóvil para el despacho a domicilio.
también contamos con conocimiento en elaboración de diversos modelos de ropa deportiva de mujer y hombre, conocimientos en diseño de ropa deportiva, conocimientos de marketing y merchandising y conocimiento de diseño de página web.
para concretar la primera etapa del proyecto y atender a los clientes ya mencionados necesitamos:
un sitio web para digitalizar y automatizar las ventas
personal para el taller y confección
asesoría tributaria 
asistencia técnica y asesoría de ventas
asesoría de marketing digital avanzado
se necesitará un pack de 3 máquinas que se utilizan en conjunto para estampar y personalizar prendas y desechos de materiales para ser reutilizados en la producción abaratando costos:
1.-estampadora bsq 38x38cm mod dm-3838
2.-pack maquina mod dcp-t310 + 4 tintas de sublimación
3.-scan n cut brother mod sdx225
también utilizaremos un software (erp) para la gestión del negocio, un smartphone xiaomi redmi 10 note, para llamadas de atención al cliente, publicidad (debe tener buena calidad en sonido y audio), administración de rrss y delivery.



",7.0
12249720.0,20.0,576095.0,"
los recursos claves que se deben gestionar son el desarrollo de nuestros proyectos pasión, para tener un sólido portafolio en nuestra página web y además consolidarnos en redes sociales. 
quiero recalcar la importancia de salir al mundo real y generar conexiones con gente de influencia. en este recurso es muy importante el rol de nuestros conocidos, amigos y familiares, los cuales nos pueden facilitar muchos contacto con personas que personas importantes.
",1.0
502330.0,20.0,1374767.0,"creemos que necesitamos adquirir maquinaria que nos facilite y ayude en  nuestro proceso productivo.
actualmente conservamos las galletas congeladas en nuestra nevera, por lo que nuestra capacidad de mantener galletas listas para hornear es limitada, lo que nos hace agendar cupos fijos semanales, limitando nuestro crecimiento.
en el contexto de nuestro proceso productivo necesitamos para poder crecer ;  un horno profesional,  que nos permitiría optimizar el tiempo y la cantidad de galletas que pudiésemos hornear a la vez.
   un freezer que nos permita mejorar un mayor almacenamiento y poder ofrecer también mayor variedad de sabores y no limitarnos a las que nos caben en nuestra nevera.
 necesitamos urgentemente ampliar  y mejorar el espacio físico para tener una  sala de procesos , en donde se preparen solo  nuestras galletas y dulces  y evitar cualquier riesgo de contaminación cruzada, ya que hoy ejecutamos nuestros procesos en la cocina de nuestra casa.
necesitamos también  poder destinar un espacio de almacenamiento de nuestras materias primas y por supuesto capital para la compra de insumos necesarios para asegurar la producción .",3.0
12369910.0,20.0,678859.0,"los recursos claves que se deberán gestionar son basados en la publicidad, ya sea a través de diversos medios de comunicación como son las redes sociales, para esto el diseño de flayer digitales. también folletería por mano y tarjetas de presentación son primordiales para llegar a las personas que serán los potenciales clientes. 
para el segmento de convenios se deberán elaborar carpetas donde se explique las distintas terapias, la metodología de acceso y los distintas alternativas de pago con sus respectivos descuentos por ser parte del convenio.",5.0
12440850.0,20.0,678399.0,"los recursos claves son:
maquina de coser, maquina overloh, telas para la confección de artículos (materia prima para confección), mesones de diseño y confección, elementos de corte, plantillas y metrado de artículos, personal que tenga conocimiento de costura y o profesión afín (modista) para desarrollo de nuevos modelos, elementos de publicidad para poder mostrar el producto en folletos, fotos, desfile de moda, redes sociales, etc. insumos de costura y confección.",7.0
12133100.0,20.0,245746.0,"necesitamos de distintos recursos claves de distinto tipo para poder llevar a cabo nuestro proyecto y poder llegar con nuestra oferta de valor a los distintos segmentos. en primer lugar, se requiere de recursos intangibles e intelectuales, como es la resolución sanitaria y cumplir con el rotulado en el producto, así como también la receta de nuestros productos, la cual debe ser distintiva, consistente y que entregue un elemento diferenciador a la competencia. por otro lado necesitamos de la infraestuctura para la elaboración (cocina con resolución sanitaria) de nuestros productos, utencilios de cocina y maquinaria que nos permita tener una capacidad de producción adecuada para cubrir la demanda esperada, así como poder participar activamente en ferias. entre los activos necesarios para esto se encuentran, herramientas de cocina de mayor capacidad (sartenes, ollas, planchas, coladores, jugueras, etc.), maquinaria relacionada con el envasado y que nos permita optimizar el proceso, como son autoclave para la esterilización de frascos más rápida y eficiente, maquinas de sellado de frascos, estas 2 nos permitirán disminuir considerablemente los tiempos de envasado y sellado de productos. también a nivel de infraestructura se necesita arrendar una bodega para el almacenamiento mensual de nuestros productos. a nivel de recursos humanos, a medida que el proyecto crezca necesitaremos  la contratación de ayudantes de cocina a fin de poder aumentar nuestra producción, así como también eventualmente analizar la contratación de un community manager para el manejo de nuestras redes sociales.",7.0
