postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
12404210.0,18.0,695877.0,"1° segmento de clientes:

para el primer segmento de clientes lo medios de relación será por medios de comunicación, vía rrss, e-mail y fono whatsapp. estas plataformas nos proporciona la capacidad de interactuar de forma personalizada y entregar información referente a precios y ofertas exclusivas para quienes ya han adquirido mis productos. 

para generar esa buena impresión tan necesaria y acercar el contacto con nuestra clientela, nos enfocaremos primeramente en la calidad del producto entregado y en la eficiencia en los mecanismos de entrega por parte de nosotros al cliente. esto reflejado en un servicio rápido y eficaz, con una buena atención pre y post venta.
el cliente al recibir el producto pactado, asociado a un buen servicio de venta, generará una buena opinión que puede ser transmitida a otras personas que tengan la necesidad de renovar su mobiliario , por lo que el boca a boca ampliará las posibilidades de crecimiento y proyección del modelo de negocio.

el costo de mantener la relación con nuestros clientes se basa principalmente en wifi y telefonía.

2° segmento de clientes:

para el 2 segmento de clientes, sumado a todo lo ya anteriormente descrito, se enfatizará en proporcionar promociones para clientes habituales en donde se les incentivarán a realizar segundas compras dada la tentativa de la oferta.
si bien es cierto este método reduce un poco el porcentaje de ganancia de un producto, logra fidelizar a la clientela ganando la confianza de estos, y preferirnos para recomendaciones y futuras compras.
",5.0
10739530.0,18.0,272470.0,"personas naturales establecere el contacto por redes sociales, incentivando a que lleguen a la tienda física a crear una nueva idea para sus proyectos 
tiendas nos comunicaremos por correo en la cual te pondrán fechas para llegar al acuerdo final de modo presencial
centro de jóvenes por charlas en las cuales incentiva a los grupos a costear las bicicletas únicas y autenticas del mercado ",5.0
6545300.0,18.0,1571346.0,quiero poder tener una relación presencial para poder resolver y orientar de la mejor manera a las personas ,3.0
3706810.0,18.0,391196.0,"el contacto con nuestros clientes será de manera directa, es decir en nuestros canales de promoción (redes sociales, pagina web, puntos de venta). también tendremos un contacto de manera indirecta que será realizado por los hoteles y operadores con lo que tendremos alianzas estratégicas para ofrecer nuestros servicios.
toda relación con nuestros clientes será de manera personalizada para cada requerimiento, tanto al momento de ofrecer nuestros servicios, durante el servicio y también una vez finalizada las actividades, creando un servicio se post venta para evaluar la satisfacción del cliente y poder mejoraran en base a esta información.",7.0
8973430.0,18.0,568549.0,"relación personal con los clientes

promociones mas económicas al solicitar mas de un servicio

concursos en las redes sociales para obtener un servicio gratis 

",3.0
4394210.0,18.0,249033.0,"la  relaciòn con los segmentos  de clientes serà mixta,  es decir, que los contactos seràn utilizando los medios tecnológicos  de comunicaciòn,  u otros ya descritos, pero serà personalizada  en el caso de los comerciantes, transportistas  y funcionarios pùblicos, a quienes se les  registrarà como cliente habitual, se les llamarà anticipadamente para confirmar reserva.   en el caso de los turistas  o pasajeros  , posterior al registro, se les escibirà el nombre  ( solo nombre )  o apellido  solamente.  en  tarjeta de bienvenida en la habitaciòn.-  ej-  bienvenido  sr.......  ,   ademàs de la atenciòn  personalizada  en  la llegada  a tavès de consultas acerca de : necesidad de internet,  información  local,  si  tomará desayuno  ,",1.0
14711730.0,18.0,1314574.0,"para las dueñas de casas, existe una relación de comunidad, ya que muchas son vecinas del barrio y de barrios aledaños, por lo cual mantengo una relación de largo plazo. con los almacenes y negocios, existe una relación de confianza y ayuda mutua, manteniendo siempre una excelente comunicación y trato directo.",7.0
14791860.0,18.0,1392475.0,"segmento descrito: productores en la región de los lagos de la zona
1) atracción: reunión personal con dueños/jefes de productores de frutas y verduras y productores de la zona.
2) captura: atención personalizada, llamadas telefónicas, mensajes de whatsapp, innovación en la distribución de los productos.
3 ) fidelización: base de datos de ventas y solicitud de futuros pedidos.
",3.0
2969270.0,18.0,300576.0,"para darnos a conocer en el mercado entregaremos descuentos para que el producto sea probado por los clientes (primeros 3 meses aprox.), para luego usar estrategias comercial proporcionando descuentos continuos y obsequios a nuestros clientes frecuentes.",3.0
14067400.0,18.0,1718684.0,"
al relacionarnos a través de una aplicación, la cercanía es a través de la buena comunicación, siempre atenta.
creando una relación de confianza en nuestros productos y esencialmente en nosotras y nuestro trabajo. ",5.0
