postulante_id,pregunta_id,respuesta_id,texto.respuesta
15115820.0,18.0,1314183.0,"espero conquistarlo con un buen sabor, con una esmerada atención y que la comida le pueda llegar a su hogar con un delibery gratis (ya que somos un pueblo pequeño)"
12089000.0,18.0,1383045.0,"de forma presencial, también de forma remota, ya sea videollamadas cuando se pueda, pero siempre presencial, de forma presencial se entiende mucho mejor lo que el cliente quiere."
9860340.0,18.0,652062.0,"espero tener con cada segmento descrito anteriormente tanto, una relación personal en cuanto a ventas directa hacia ellos, como una relación virtual a través de uso de redes sociales. el costo de cada forma de relacionarme con la relación virtual seria cancelación de internet para poder relazar un acercamiento con mis clientes a través de saludos, envió de correos, promociones en redes sociales."
14855450.0,18.0,1427435.0,"con mis clientes siempre tendre buena comunicación y si los veo fuera de mi negocio, en la calle o en el almacen, etc siempre saludarlos cordialmente. para que ellos vuelvan felices a comprar mis productos. "
12072080.0,18.0,1313355.0,mi relación con el cliente será vía digital y muy personalizada. 
6740980.0,18.0,1666382.0,"lo ideal es tener la mejor relación con el cliente. lo que mas quiero que el cliente se fidelice conmigo, que siempre sea la primera opción antes de comprar en otro lado, esta fidelidad me permite un trato directo y amigable,  la forma de relacionarse con los clientes es fundamental y mantener buena relación, sobre todo en los productos que compran mantenerlos informados de mis productos ya sea presencial o redes sociales. "
9155260.0,18.0,1456139.0,"va a existir un numero de whatsapp donde pueden consultar cualquier consulta, a través de texto o llamadas
y además va a existir una respuesta automatizada en nuestra pagina de facebook para las preguntas mas comunes.
el costo de estas formas de relacionarse es el tiempo, ya que se debe atender a cada cliente con paciencia. 
"
1448230.0,18.0,572344.0,"espero tener una buena relación con cada tipo de segmento de clientes, y poder entender detalladamente lo que está buscando y satisfacer su necesidad.
el costo es poder llegar a cada uno de ellos a través de canales de comunicación como página web, tener un logo corporativo, entregarle tarjetas de presentación, y poder trabajar con buena maquinaria que pueda fabricar sus productos de buena calidad. "
15232900.0,18.0,1762292.0,venta cara a cara con los clientes para que conozcan el producto 
14059840.0,18.0,1775931.0,"espero tener una buena relación con el cliente y una buena respuesta de el, ya que actualmente con la poca gente que servido a sido así, le he entregado un excelente servicio y me han recomendado y eso es lo que busco, atender de la mejor forma para que un cliente traiga otro cliente.
los clientes tiene una ficha ya sea frecuente o nuevo, ya que sigo sus tratamientos y su cuidado que realizan conmigo. 
los clientes frecuentes tienen descuentos de los servicios a realizarse o pequeños regalitos de agradecimiento para si incentivalos en prefirme a mi que a la competencia "
